,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
542238,Comuna 3,22696969250G228GP51414144609021,-34.615,-58.408,2021,b. 10-49,86,Servicios de salud humana,25
542240,Comuna 3,25292929252G57816G1414148399021,-34.602,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
542242,Comuna 3,2569696927758P12251616164603021,-34.601,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
542244,Comuna 3,260000002P0M7270PG1313132201021,-34.61,-58.399,2021,c. 50-199,86,Servicios de salud humana,125
542245,Comuna 3,26242424P015G8681G2525256259021,-34.602,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
542247,Comuna 3,2700000027758P122G1616162921021,-34.61,-58.399,2021,b. 10-49,86,Servicios de salud humana,25
542248,Comuna 3,27000000P00M7718552424242387021,-34.6,-58.401,2021,b. 10-49,86,Servicios de salud humana,25
542253,Comuna 3,281616162P0M7270P51313134681021,-34.601,-58.394,2021,c. 50-199,86,Servicios de salud humana,125
542256,Comuna 3,295656562217G5M7271212127608021,-34.609,-58.415,2021,b. 10-49,86,Servicios de salud humana,25
542258,Comuna 5,20212121P01M28876G2626269557035,-34.604,-58.42,2035,c. 50-199,86,Servicios de salud humana,125
542260,Comuna 5,266464642P7772M02G1313139129035,-34.604,-58.42,2035,c. 50-199,86,Servicios de salud humana,125
542267,Comuna 6,23444444250G228GP6141414593042,-34.605,-58.434,2042,b. 10-49,86,Servicios de salud humana,25
542271,Comuna 6,276969692217G5M7P01212125309042,-34.609,-58.438,2042,b. 10-49,86,Servicios de salud humana,25
542273,Comuna 6,28494949P012G8G26G2525258328042,-34.614,-58.439,2042,b. 10-49,86,Servicios de salud humana,25
542276,Comuna 7,22646464P012G8G26G2525259601049,-34.623,-58.46,2049,c. 50-199,86,Servicios de salud humana,125
542278,Comuna 7,26414141P016P576G52626266011049,-34.621,-58.474,2049,b. 10-49,86,Servicios de salud humana,25
542282,Comuna 8,2300000025257G072G1414148871056,-34.656,-58.438,2056,c. 50-199,86,Servicios de salud humana,125
542344,Esteban Echeverría,65565656766G5GM18PP1919198070260,-34.849,-58.505,6260,b. 10-49,86,Servicios de salud humana,25
542345,Esteban Echeverría,658181812M856867MM1919193903260,-34.849,-58.505,6260,b. 10-49,86,Servicios de salud humana,25
542355,Florencio Varela,60010101P07P6GPPMG3939396638274,-34.809,-58.273,6274,b. 10-49,86,Servicios de salud humana,25
542358,Florencio Varela,65000000P02165GG5G2727276671274,-34.805,-58.276,6274,b. 10-49,86,Servicios de salud humana,25
542427,General Rodríguez,648989892215G526851212121134364,-34.61,-58.97,6364,b. 10-49,86,Servicios de salud humana,25
542544,La Matanza,620909092P5151P72G1313132280427,-34.64,-58.559,6427,b. 10-49,86,Servicios de salud humana,25
542545,La Matanza,622121212G2067M1GG1313131667427,-34.674,-58.561,6427,b. 10-49,86,Servicios de salud humana,25
542552,La Matanza,66252525P00682GP2G4646467445427,-34.674,-58.563,6427,b. 10-49,86,Servicios de salud humana,25
542553,La Matanza,6925252565088M526667501313138499427,-34.674,-58.562,6427,c. 50-199,86,Servicios de salud humana,125
542560,La Plata,640000006M7M12062PG1313139767441,-34.918,-57.943,6441,b. 10-49,86,Servicios de salud humana,25
542564,La Plata,658989892761P177PG1616167316441,-34.912,-57.956,6441,b. 10-49,86,Servicios de salud humana,25
542570,La Plata,6969696928268P167G1717178995441,-34.923,-57.938,6441,c. 50-199,86,Servicios de salud humana,125
542573,Lanús,662929292MM8PM5G152121215752434,-34.711,-58.388,6434,b. 10-49,86,Servicios de salud humana,25
542574,Lanús,66818181P0PPGGPM0G3030307048434,-34.696,-58.391,6434,b. 10-49,86,Servicios de salud humana,25
542591,Lomas de Zamora,63242424767G85G775G2121212711490,-34.754,-58.401,6490,b. 10-49,86,Servicios de salud humana,25
542629,Moreno,61010101P0P6G561MG3131316591560,-34.623,-58.843,6560,b. 10-49,86,Servicios de salud humana,25
542633,Morón,615656562215G5268G1212128638568,-34.643,-58.589,6568,b. 10-49,86,Servicios de salud humana,25
542634,Morón,626969692G2067M1G51313135755568,-34.651,-58.617,6568,c. 50-199,86,Servicios de salud humana,125
542701,Pilar,6056565676M076258722525254785638,-34.444,-58.868,6638,b. 10-49,86,Servicios de salud humana,25
542706,Pilar,6421212120P6M8PG2M4444446025638,-34.451,-58.924,6638,b. 10-49,86,Servicios de salud humana,25
542707,Pilar,646464642M00P80M0G1818185130638,-34.456,-58.906,6638,c. 50-199,86,Servicios de salud humana,125
542719,Quilmes,63616161P0605M856G343434877658,-34.72,-58.25,6658,b. 10-49,86,Servicios de salud humana,25
542722,Quilmes,64646464P01M7M5GGG2626268434658,-34.72,-58.25,6658,b. 10-49,86,Servicios de salud humana,25
542783,San Fernando,676161612M8M1PGM2G1919199778749,-34.445,-58.555,6749,b. 10-49,86,Servicios de salud humana,25
542798,San Isidro,6349494920P6M8PG254444442285756,-34.472,-58.516,6756,c. 50-199,86,Servicios de salud humana,125
542799,San Isidro,6364646420P6M8PG264444447113756,-34.485,-58.503,6756,b. 10-49,86,Servicios de salud humana,25
542802,San Isidro,644444442P82257G1G1313137107756,-34.475,-58.511,6756,b. 10-49,86,Servicios de salud humana,25
542803,San Isidro,645656562711MM68GG1515158039756,-34.496,-58.545,6756,b. 10-49,86,Servicios de salud humana,25
542806,San Isidro,6525252567MGG7G8867651515156686756,-34.488,-58.525,6756,b. 10-49,86,Servicios de salud humana,25
542809,San Isidro,666969692M8P18006G1818184696756,-34.47,-58.51,6756,c. 50-199,86,Servicios de salud humana,125
542812,San Isidro,69494949P0065288PG2323237454756,-34.489,-58.497,6756,c. 50-199,86,Servicios de salud humana,125
542837,San Miguel,636161612GG5M8051G1313135710760,-34.541,-58.712,6760,b. 10-49,86,Servicios de salud humana,25
542841,San Miguel,660000002M856867M81919192068760,-34.54,-58.714,6760,b. 10-49,86,Servicios de salud humana,25
542844,San Miguel,672424242217G5M725121212292760,-34.539,-58.717,6760,c. 50-199,86,Servicios de salud humana,125
542845,San Miguel,695656566P881P7P152525254940760,-34.541,-58.712,6760,b. 10-49,86,Servicios de salud humana,25
542901,Tres de Febrero,648181812M525585051818185321840,-34.606,-58.564,6840,b. 10-49,86,Servicios de salud humana,25
542918,Vicente López,618989892217G5M7261212125571861,-34.511,-58.488,6861,b. 10-49,86,Servicios de salud humana,25
542922,Vicente López,6836363620P6M8PG2G4444447608861,-34.523,-58.485,6861,e. 500+,86,Servicios de salud humana,500
561382,Almirante Brown,616464642270M5M7511313133456028,-34.819,-58.389,6028,b. 10-49,86,Servicios de salud humana,25
561385,Almirante Brown,65898989P02M78152G4747475656028,-34.82,-58.389,6028,b. 10-49,86,Servicios de salud humana,25
561386,Almirante Brown,662525257GMM820715G1717173024028,-34.786,-58.368,6028,b. 10-49,86,Servicios de salud humana,25
561391,Avellaneda,603636361M15612025111111760035,-34.674,-58.35,6035,b. 10-49,86,Servicios de salud humana,25
561394,Avellaneda,6121212127P6G86M1G1616166721035,-34.668,-58.367,6035,b. 10-49,86,Servicios de salud humana,25
561395,Avellaneda,612424242270M5M7G51313132313035,-34.666,-58.365,6035,b. 10-49,86,Servicios de salud humana,25
561396,Avellaneda,616969697GMM82071561717172360035,-34.665,-58.378,6035,b. 10-49,86,Servicios de salud humana,25
561398,Avellaneda,62242424P00G80P6GG2323231020035,-34.705,-58.315,6035,b. 10-49,86,Servicios de salud humana,25
561405,Avellaneda,638989892M8M1G88254646465205035,-34.661,-58.372,6035,b. 10-49,86,Servicios de salud humana,25
561413,Avellaneda,692525252MM02G82651919195760035,-34.678,-58.349,6035,c. 50-199,86,Servicios de salud humana,125
561446,Berazategui,614141412270M5M7GM1313131593091,-34.781,-58.211,6091,b. 10-49,86,Servicios de salud humana,25
561459,Berazategui,676161612M12MP725G1818182036091,-34.764,-58.223,6091,b. 10-49,86,Servicios de salud humana,25
561470,Campana,660909097076226MPG171818185002126,-34.16,-58.96,6126,b. 10-49,86,Servicios de salud humana,25
561471,Campana,67252525277GG6827G1616163954126,-34.16,-58.96,6126,b. 10-49,86,Servicios de salud humana,25
561600,Comuna 1,220909096G17708P722P1313139263007,-34.594,-58.377,2007,c. 50-199,86,Servicios de salud humana,125
561603,Comuna 1,22444444P0GPP127P53131317448007,-34.612,-58.382,2007,b. 10-49,86,Servicios de salud humana,25
561605,Comuna 1,232424242G581287851414145531007,-34.599,-58.377,2007,b. 10-49,86,Servicios de salud humana,25
561613,Comuna 1,250000002820M58P2P1717172860007,-34.595,-58.382,2007,b. 10-49,86,Servicios de salud humana,25
561617,Comuna 1,260000007085MP60G62102020208884007,-34.61,-58.373,2007,c. 50-199,86,Servicios de salud humana,125
561618,Comuna 1,260101012270M5M7GG1313135933007,-34.596,-58.38,2007,c. 50-199,86,Servicios de salud humana,125
561619,Comuna 1,262121212820M58P2G1717178210007,-34.595,-58.381,2007,b. 10-49,86,Servicios de salud humana,25
561620,Comuna 1,2784848418G7M5PG0G1111117534007,-34.603,-58.381,2007,b. 10-49,86,Servicios de salud humana,25
561621,Comuna 1,280404042MM2M1055G2020209373007,-34.616,-58.387,2007,b. 10-49,86,Servicios de salud humana,25
561622,Comuna 1,282525256G17708P72251313134488007,-34.614,-58.391,2007,b. 10-49,86,Servicios de salud humana,25
561625,Comuna 10,272525252M85G6PM2G1919191757070,-34.641,-58.506,2070,b. 10-49,86,Servicios de salud humana,25
561637,Comuna 12,253636366MGM8221PPG1313134765084,-34.557,-58.495,2084,b. 10-49,86,Servicios de salud humana,25
561644,Comuna 13,232929292M875MM28G1919196806091,-34.573,-58.446,2091,b. 10-49,86,Servicios de salud humana,25
561645,Comuna 13,2424242427750P6875161616950091,-34.556,-58.464,2091,b. 10-49,86,Servicios de salud humana,25
561646,Comuna 13,24646464P0017GP1PG2222221530091,-34.565,-58.461,2091,b. 10-49,86,Servicios de salud humana,25
561647,Comuna 13,2481818125GG0MG8M61414144665091,-34.58,-58.451,2091,b. 10-49,86,Servicios de salud humana,25
561650,Comuna 13,26161616P06586028G3636368477091,-34.557,-58.446,2091,b. 10-49,86,Servicios de salud humana,25
561660,Comuna 14,25252525178G5872254444442937098,-34.59,-58.415,2098,c. 50-199,86,Servicios de salud humana,125
561661,Comuna 14,2536363628767M11751717176917098,-34.591,-58.418,2098,b. 10-49,86,Servicios de salud humana,25
561664,Comuna 14,27646464P01P651PM52525258383098,-34.584,-58.413,2098,b. 10-49,86,Servicios de salud humana,25
561665,Comuna 14,27767676178G58722G4444444482098,-34.571,-58.437,2098,c. 50-199,86,Servicios de salud humana,125
561668,Comuna 15,223636362MMG772G8G2020207603105,-34.583,-58.473,2105,b. 10-49,86,Servicios de salud humana,25
561671,Comuna 15,282525252820M58PP01717171858105,-34.6,-58.469,2105,b. 10-49,86,Servicios de salud humana,25
561676,Comuna 2,2376767665G5G7M1P612G1313134586014,-34.584,-58.406,2014,b. 10-49,86,Servicios de salud humana,25
561678,Comuna 2,24161616P00M28172G4646467163014,-34.592,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
561688,Comuna 2,274444446MGM8221P551313136466014,-34.591,-58.403,2014,b. 10-49,86,Servicios de salud humana,25
561690,Comuna 2,27818181P01P651PMG2525257211014,-34.591,-58.405,2014,b. 10-49,86,Servicios de salud humana,25
561691,Comuna 2,280909096MGM8221P611313134661014,-34.593,-58.411,2014,c. 50-199,86,Servicios de salud humana,125
561700,Comuna 3,2341414168026GM81781212129995021,-34.615,-58.408,2021,c. 50-199,86,Servicios de salud humana,125
561701,Comuna 3,244949491672227P5G1010109770021,-34.601,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
561702,Comuna 3,250404042M88GG222G4646467759021,-34.62,-58.396,2021,b. 10-49,86,Servicios de salud humana,25
561709,Comuna 4,260000007GMM82071G11717175447028,-34.633,-58.377,2028,c. 50-199,86,Servicios de salud humana,125
561714,Comuna 5,242121216MGM8221P56131313602035,-34.607,-58.425,2035,c. 50-199,86,Servicios de salud humana,125
561719,Comuna 5,264949496766800G868P51515152652035,-34.606,-58.422,2035,b. 10-49,86,Servicios de salud humana,25
561720,Comuna 5,270000001628826P8G1010106898035,-34.606,-58.422,2035,d. 200-499,86,Servicios de salud humana,350
561721,Comuna 5,27969696278580702G1616169999035,-34.606,-58.428,2035,b. 10-49,86,Servicios de salud humana,25
561723,Comuna 5,2929292968PM7GG756P1G1616167976035,-34.602,-58.417,2035,c. 50-199,86,Servicios de salud humana,125
561727,Comuna 6,240404042270M5M7521313134572042,-34.626,-58.434,2042,b. 10-49,86,Servicios de salud humana,25
561728,Comuna 6,242424242270M5M750131313162042,-34.624,-58.451,2042,b. 10-49,86,Servicios de salud humana,25
561730,Comuna 6,250909092171GGP6661212128873042,-34.625,-58.447,2042,b. 10-49,86,Servicios de salud humana,25
561732,Comuna 6,256969696568G0175661111113330042,-34.626,-58.435,2042,b. 10-49,86,Servicios de salud humana,25
561736,Comuna 6,2944444428767G2PMG1717177546042,-34.609,-58.433,2042,b. 10-49,86,Servicios de salud humana,25
561738,Comuna 7,206969696MP2555652GP1616161612049,-34.631,-58.456,2049,b. 10-49,86,Servicios de salud humana,25
561744,Comuna 7,26616161P0P7P160GG3131316704049,-34.635,-58.466,2049,b. 10-49,86,Servicios de salud humana,25
561746,Comuna 7,292424247082686077G82464646471049,-34.626,-58.463,2049,b. 10-49,86,Servicios de salud humana,25
561750,Comuna 9,25616161P0678P2P2G4848484785063,-34.638,-58.524,2063,b. 10-49,86,Servicios de salud humana,25
561798,Escobar,670000006MGM8221PG81313136348252,-34.353,-58.786,6252,b. 10-49,86,Servicios de salud humana,25
561804,Esteban Echeverría,674949496MGM8221P701313135095260,-34.813,-58.466,6260,b. 10-49,86,Servicios de salud humana,25
561807,Ezeiza,6281818177755005753131319822270,-34.85,-58.51,6270,b. 10-49,86,Servicios de salud humana,25
561810,Ezeiza,6756565627P852560G1616169347270,-34.89,-58.57,6270,b. 10-49,86,Servicios de salud humana,25
561814,Florencio Varela,61242424P0166518MG262626631274,-34.783,-58.269,6274,b. 10-49,86,Servicios de salud humana,25
561819,Florencio Varela,646161616MGM8221PGM1313139444274,-34.797,-58.276,6274,b. 10-49,86,Servicios de salud humana,25
561820,Florencio Varela,6481818122G28517PG1212129624274,-34.784,-58.26,6274,b. 10-49,86,Servicios de salud humana,25
561885,General San Martín,6249494927605GM7051616163023371,-34.573,-58.543,6371,b. 10-49,86,Servicios de salud humana,25
561889,General San Martín,64010101P007817G1G2424248927371,-34.578,-58.542,6371,b. 10-49,86,Servicios de salud humana,25
561890,General San Martín,64444444P00752866G2424242650371,-34.58,-58.537,6371,b. 10-49,86,Servicios de salud humana,25
561891,General San Martín,6524242418PPG260MG1111112853371,-34.578,-58.542,6371,b. 10-49,86,Servicios de salud humana,25
561893,General San Martín,668484846MGM8221P8M1313136733371,-34.576,-58.537,6371,b. 10-49,86,Servicios de salud humana,25
561923,Hurlingham,67444444282G88PG0G1717174478408,-34.59,-58.62,6408,b. 10-49,86,Servicios de salud humana,25
561932,Ituzaingó,648989892M851G5G1G1919198243410,-34.654,-58.67,6410,b. 10-49,86,Servicios de salud humana,25
561935,José C. Paz,676969697GMM82071PG1717172956412,-34.52,-58.74,6412,b. 10-49,86,Servicios de salud humana,25
561937,José C. Paz,687676767GMM82071G61717175040412,-34.52,-58.75,6412,b. 10-49,86,Servicios de salud humana,25
561962,La Matanza,61090909P0P182157G3030307182427,-34.702,-58.584,6427,b. 10-49,86,Servicios de salud humana,25
561963,La Matanza,612525257GMM82071G51717177843427,-34.674,-58.563,6427,b. 10-49,86,Servicios de salud humana,25
561965,La Matanza,622525257GMM82071P61717179953427,-34.676,-58.546,6427,b. 10-49,86,Servicios de salud humana,25
561966,La Matanza,624141412MG7GM8MPG1818183955427,-34.688,-58.557,6427,b. 10-49,86,Servicios de salud humana,25
561972,La Matanza,662525256MGM8221P861313134214427,-34.675,-58.559,6427,b. 10-49,86,Servicios de salud humana,25
561973,La Matanza,66292929P00P117105232323391427,-34.657,-58.562,6427,b. 10-49,86,Servicios de salud humana,25
561978,La Matanza,692121216MGM8221PP71313139874427,-34.723,-58.536,6427,b. 10-49,86,Servicios de salud humana,25
561979,La Matanza,6964646425GG0MG8M81414148085427,-34.767,-58.647,6427,b. 10-49,86,Servicios de salud humana,25
561984,La Plata,613636362MM5180M852121217444441,-34.925,-57.96,6441,b. 10-49,86,Servicios de salud humana,25
561988,La Plata,6289898928262078GG1717173932441,-34.918,-57.95,6441,b. 10-49,86,Servicios de salud humana,25
561990,La Plata,636464646MGM8221P5M1313131244441,-34.951,-57.956,6441,c. 50-199,86,Servicios de salud humana,125
561991,La Plata,6400000017215G0G7G1010106490441,-34.919,-57.939,6441,b. 10-49,86,Servicios de salud humana,25
561994,La Plata,6416161675555P12073535358897441,-34.911,-57.96,6441,b. 10-49,86,Servicios de salud humana,25
561997,La Plata,65242424657MG6M26G3939396823441,-34.952,-58.17,6441,b. 10-49,86,Servicios de salud humana,25
561999,La Plata,6601010128PP78GP2G4545454922441,-34.879,-58.024,6441,b. 10-49,86,Servicios de salud humana,25
562000,La Plata,66161616P018P17PPG2626264457441,-34.933,-57.921,6441,b. 10-49,86,Servicios de salud humana,25
562002,La Plata,66818181P02P7751P52727274202441,-34.909,-57.958,6441,b. 10-49,86,Servicios de salud humana,25
562003,La Plata,670404042M1255M8PG1818181525441,-34.903,-58.02,6441,c. 50-199,86,Servicios de salud humana,125
562005,La Plata,679696962761GGG82G4545455509441,-34.917,-57.961,6441,b. 10-49,86,Servicios de salud humana,25
562015,Lanús,62696969P05MM7P52G4848486251434,-34.704,-58.376,6434,b. 10-49,86,Servicios de salud humana,25
562018,Lanús,63363636P01P6MGM2G4646461210434,-34.691,-58.376,6434,b. 10-49,86,Servicios de salud humana,25
562019,Lanús,63444444P06160G0PG3434342248434,-34.711,-58.393,6434,b. 10-49,86,Servicios de salud humana,25
562021,Lanús,668181817G6G66MG21P1616161458434,-34.697,-58.401,6434,b. 10-49,86,Servicios de salud humana,25
562031,Lomas de Zamora,610909096MGM8221G071313134421490,-34.746,-58.399,6490,b. 10-49,86,Servicios de salud humana,25
562032,Lomas de Zamora,61292929P05517GMGG3232321909490,-34.78,-58.379,6490,b. 10-49,86,Servicios de salud humana,25
562034,Lomas de Zamora,622929291M12255M5G1111111787490,-34.739,-58.4,6490,c. 50-199,86,Servicios de salud humana,125
562038,Lomas de Zamora,632525252M8M6MM57G1919194022490,-34.755,-58.399,6490,b. 10-49,86,Servicios de salud humana,25
562039,Lomas de Zamora,64000000P060776G8G343434929490,-34.769,-58.398,6490,b. 10-49,86,Servicios de salud humana,25
562041,Lomas de Zamora,64444444P02185PGMG2727273560490,-34.743,-58.401,6490,b. 10-49,86,Servicios de salud humana,25
562042,Lomas de Zamora,65212121P0256817MG2828285046490,-34.785,-58.391,6490,b. 10-49,86,Servicios de salud humana,25
562043,Lomas de Zamora,66040404P0725P852G4848482162490,-34.742,-58.398,6490,b. 10-49,86,Servicios de salud humana,25
562044,Lomas de Zamora,660909095G66G225268779393931330490,-34.739,-58.401,6490,c. 50-199,86,Servicios de salud humana,125
562046,Lomas de Zamora,6629292975820P8P0PG1818181654490,-34.767,-58.423,6490,b. 10-49,86,Servicios de salud humana,25
562047,Lomas de Zamora,66292929P011MGPMM82525255080490,-34.746,-58.392,6490,b. 10-49,86,Servicios de salud humana,25
562048,Lomas de Zamora,68010101P00750P2152424246337490,-34.78,-58.387,6490,b. 10-49,86,Servicios de salud humana,25
562049,Lomas de Zamora,680404045G66G22526M0P9393933610490,-34.739,-58.401,6490,c. 50-199,86,Servicios de salud humana,125
562050,Lomas de Zamora,6821212128505G521G1717177159490,-34.752,-58.343,6490,b. 10-49,86,Servicios de salud humana,25
562051,Lomas de Zamora,68242424P01M1022GG2626261562490,-34.773,-58.392,6490,b. 10-49,86,Servicios de salud humana,25
562053,Lomas de Zamora,683636366MGM8221P601313132118490,-34.769,-58.397,6490,b. 10-49,86,Servicios de salud humana,25
562065,Malvinas Argentinas,642929297GMM82071GP1717172730515,-34.485,-58.724,6515,b. 10-49,86,Servicios de salud humana,25
562067,Malvinas Argentinas,680909092820M58PP21717172028515,-34.52,-58.716,6515,b. 10-49,86,Servicios de salud humana,25
562079,Merlo,612525256MGM8221P681313133759539,-34.664,-58.733,6539,b. 10-49,86,Servicios de salud humana,25
562084,Merlo,663636366MGM8221P6M1313136871539,-34.663,-58.727,6539,b. 10-49,86,Servicios de salud humana,25
562088,Moreno,626464646MGM8221P711313134749560,-34.639,-58.79,6560,c. 50-199,86,Servicios de salud humana,125
562100,Morón,618181812M875558GG1919199818568,-34.644,-58.642,6568,b. 10-49,86,Servicios de salud humana,25
562103,Morón,6284848418P8PM72GG1111114331568,-34.638,-58.565,6568,b. 10-49,86,Servicios de salud humana,25
562104,Morón,632121212M8G2768GG1919196548568,-34.658,-58.617,6568,b. 10-49,86,Servicios de salud humana,25
562105,Morón,636464642M875558G51919198933568,-34.641,-58.642,6568,b. 10-49,86,Servicios de salud humana,25
562108,Morón,66000000807M7205655252521467568,-34.655,-58.614,6568,b. 10-49,86,Servicios de salud humana,25
562110,Morón,678181816MGM8221P721313139398568,-34.658,-58.624,6568,c. 50-199,86,Servicios de salud humana,125
562113,Morón,683636362128G57P1P1212128871568,-34.651,-58.596,6568,b. 10-49,86,Servicios de salud humana,25
562144,Pilar,661616166MGM8221G061313135035638,-34.426,-58.959,6638,c. 50-199,86,Servicios de salud humana,125
562145,Pilar,66848484282527505G1717174474638,-34.456,-58.908,6638,b. 10-49,86,Servicios de salud humana,25
562146,Pilar,67616161P062GMM57G3535355645638,-34.444,-58.843,6638,b. 10-49,86,Servicios de salud humana,25
562147,Pilar,692525256MGM8221G051313132829638,-34.452,-58.912,6638,b. 10-49,86,Servicios de salud humana,25
562149,Pilar,699696966MGM8221P76131313915638,-34.46,-58.917,6638,c. 50-199,86,Servicios de salud humana,125
562154,Quilmes,602424246MGM8221P801313137697658,-34.732,-58.27,6658,b. 10-49,86,Servicios de salud humana,25
562156,Quilmes,611616166G17708P722G131313560658,-34.724,-58.265,6658,b. 10-49,86,Servicios de salud humana,25
562162,Quilmes,61969696P001857MMG2222224690658,-34.726,-58.259,6658,b. 10-49,86,Servicios de salud humana,25
562164,Quilmes,622121216M006722M70011717174684658,-34.72,-58.256,6658,b. 10-49,86,Servicios de salud humana,25
562171,Quilmes,634949491M156120261111118904658,-34.726,-58.269,6658,b. 10-49,86,Servicios de salud humana,25
562175,Quilmes,645656562MMP5M25P6202020433658,-34.753,-58.303,6658,b. 10-49,86,Servicios de salud humana,25
562178,Quilmes,651616162706P17P1G1515154216658,-34.708,-58.284,6658,b. 10-49,86,Servicios de salud humana,25
562185,Quilmes,668989892M85P2081G191919779658,-34.753,-58.232,6658,b. 10-49,86,Servicios de salud humana,25
562189,Quilmes,678989896MGM8221P7M1313131854658,-34.726,-58.266,6658,b. 10-49,86,Servicios de salud humana,25
562191,Quilmes,683636362M8MP2750G1919194172658,-34.723,-58.254,6658,c. 50-199,86,Servicios de salud humana,125
562195,Quilmes,69969696P00G002MPG232323629658,-34.727,-58.263,6658,b. 10-49,86,Servicios de salud humana,25
562255,San Fernando,667676766MGM8221P85131313798749,-34.439,-58.564,6749,b. 10-49,86,Servicios de salud humana,25
562256,San Fernando,684141417GMM82071G2171717982749,-34.444,-58.556,6749,b. 10-49,86,Servicios de salud humana,25
562269,San Isidro,6125252518G720265G1111111379756,-34.466,-58.515,6756,b. 10-49,86,Servicios de salud humana,25
562271,San Isidro,620404046MGM8221P621313136420756,-34.494,-58.524,6756,c. 50-199,86,Servicios de salud humana,125
562273,San Isidro,626969696MGM8221PM81313132559756,-34.523,-58.55,6756,b. 10-49,86,Servicios de salud humana,25
562274,San Isidro,630909096786M155767654545459810756,-34.493,-58.553,6756,b. 10-49,86,Servicios de salud humana,25
562278,San Isidro,670101016MGM8221G111313137398756,-34.506,-58.52,6756,b. 10-49,86,Servicios de salud humana,25
562293,San Miguel,61252525P06GM5G05G3636369478760,-34.539,-58.724,6760,b. 10-49,86,Servicios de salud humana,25
562298,San Miguel,63090909P06882785G3737378439760,-34.542,-58.709,6760,b. 10-49,86,Servicios de salud humana,25
562300,San Miguel,63252525P025588P252828289519760,-34.542,-58.709,6760,c. 50-199,86,Servicios de salud humana,125
562301,San Miguel,6441414176875M025PG2424244934760,-34.542,-58.715,6760,b. 10-49,86,Servicios de salud humana,25
562302,San Miguel,6500000070MG1682185002222221040760,-34.551,-58.725,6760,b. 10-49,86,Servicios de salud humana,25
562303,San Miguel,65616161P06158M6263434341039760,-34.542,-58.709,6760,b. 10-49,86,Servicios de salud humana,25
562305,San Miguel,658989892820M58P261717176095760,-34.536,-58.718,6760,b. 10-49,86,Servicios de salud humana,25
562306,San Miguel,66767676P011MGG0002525253386760,-34.542,-58.709,6760,b. 10-49,86,Servicios de salud humana,25
562307,San Miguel,67565656P008807G5G2424242225760,-34.542,-58.715,6760,b. 10-49,86,Servicios de salud humana,25
562308,San Miguel,67565656P00M5P6P1G2424244154760,-34.553,-58.679,6760,b. 10-49,86,Servicios de salud humana,25
562334,San Vicente,67848484P011MGPMM72525253682778,-34.98,-58.38,6778,b. 10-49,86,Servicios de salud humana,25
562346,Tigre,614444447GMM82071PP1717177062805,-34.427,-58.576,6805,b. 10-49,86,Servicios de salud humana,25
562352,Tigre,68000000P015G2MMG52525253155805,-34.43,-58.572,6805,b. 10-49,86,Servicios de salud humana,25
562353,Tigre,68444444166880872G4444441042805,-34.482,-58.651,6805,c. 50-199,86,Servicios de salud humana,125
562364,Tres de Febrero,664141412P5G66785G1313137389840,-34.603,-58.564,6840,b. 10-49,86,Servicios de salud humana,25
562365,Tres de Febrero,680000007G6G66MG18P1616166711840,-34.638,-58.536,6840,b. 10-49,86,Servicios de salud humana,25
562367,Tres de Febrero,684444446MGM8221PP81313132145840,-34.638,-58.536,6840,b. 10-49,86,Servicios de salud humana,25
562380,Vicente López,64363636P02MPG6M0G2929293236861,-34.533,-58.501,6861,b. 10-49,86,Servicios de salud humana,25
562383,Vicente López,68898989P00P158P2G4646469942861,-34.511,-58.488,6861,b. 10-49,86,Servicios de salud humana,25
562397,Zárate,6321212165786GP82602671414144196882,-34.102,-59.019,6882,b. 10-49,86,Servicios de salud humana,25
562401,Zárate,688484842G1501G12G4545459057882,-34.1,-59.026,6882,b. 10-49,86,Servicios de salud humana,25
584946,Almirante Brown,61818181P0G66P87P53232324033028,-34.797,-58.389,6028,b. 10-49,86,Servicios de salud humana,25
584956,Avellaneda,664444442021P8GM751111114952035,-34.681,-58.345,6035,b. 10-49,86,Servicios de salud humana,25
584974,Berazategui,6144444420601P00701212128648091,-34.754,-58.231,6091,b. 10-49,86,Servicios de salud humana,25
584976,Berazategui,6869696920601P006M1212126007091,-34.754,-58.212,6091,b. 10-49,86,Servicios de salud humana,25
584977,Berisso,69444444P05M7PM1MG3434348914098,-34.87,-57.89,6098,b. 10-49,86,Servicios de salud humana,25
584983,Campana,612525252MMM6G761G2222224496126,-34.16,-58.96,6126,b. 10-49,86,Servicios de salud humana,25
585104,Cañuelas,684444442558PG5P6G1414142752134,-35.06,-58.76,6134,b. 10-49,86,Servicios de salud humana,25
585120,Comuna 1,20696969P0007762052222229717007,-34.609,-58.392,2007,c. 50-199,86,Servicios de salud humana,125
585133,Comuna 1,2456565620157MP7G61111116086007,-34.607,-58.379,2007,c. 50-199,86,Servicios de salud humana,125
585137,Comuna 1,2561616120157MP7GG1111116314007,-34.607,-58.379,2007,b. 10-49,86,Servicios de salud humana,25
585138,Comuna 1,258181812M8570P15G1919198470007,-34.603,-58.377,2007,c. 50-199,86,Servicios de salud humana,125
